2.867553603418222075e+00,-6.863847800399693888e-01,9.772575559543466417e-17,-3.726767811367489121e-07,-1.405901340133328544e-07,4.840600004989649954e-17,-7.039583878863009403e-02,-6.040769641931939664e-07,9.608460782098132599e-32,-5.971508207358589004e-07
-6.863847800399693888e-01,2.565135316262669996e+00,1.079195008854881597e-17,4.401711144431395550e-01,2.663848031673095307e-02,-2.178474358821263013e-17,-9.697532875806727515e-02,5.803512249623495878e-01,1.459004835933835798e-32,4.535186305895635428e-01
9.772575559543466417e-17,1.079195008854881597e-17,3.714285863641271224e+00,1.056526022226953309e-15,4.974606533271835534e-16,9.035383239321120813e-16,-5.212056254383881900e-17,6.798925392852792265e-16,5.532759702667975470e-18,-8.633944282164806544e-17
-3.726767811367489121e-07,4.401711144431395550e-01,1.056526022226953309e-15,2.088209354816442875e+00,-7.317729476988684424e-09,-2.462351702069569343e-16,-5.026243565891443390e-08,-2.420423834117448325e-01,-2.528119421510701234e-31,6.629795783197334202e-08
-1.405901340133328544e-07,2.663848031673095307e-02,4.974606533271835534e-16,-7.317729476988684424e-09,2.350283556843271171e+00,-1.118346332972499469e-15,2.867540066349381633e-01,-9.939324512708526405e-02,-1.291990469356438842e-30,-5.372336055786164355e-01
4.840600004989649954e-17,-2.178474358821263013e-17,9.035383239321120813e-16,-2.462351702069569343e-16,-1.118346332972499469e-15,3.303719726156034486e+00,-4.411257613432108729e-16,-1.804530901813038421e-16,8.874944312695110365e-16,5.850787503598255521e-16
-7.039583878863009403e-02,-9.697532875806727515e-02,-5.212056254383881900e-17,-5.026243565891443390e-08,2.867540066349381633e-01,-4.411257613432108729e-16,2.649926671361533703e+00,-5.511088912273638164e-08,-1.562610311218646858e-31,2.439822038463992232e-02
-6.040769641931939664e-07,5.803512249623495878e-01,6.798925392852792265e-16,-2.420423834117448325e-01,-9.939324512708526405e-02,-1.804530901813038421e-16,-5.511088912273638164e-08,2.624800057019809785e+00,-9.248747121801631337e-32,-5.799035564025510903e-01
9.608460782098132599e-32,1.459004835933835798e-32,5.532759702667975470e-18,-2.528119421510701234e-31,-1.291990469356438842e-30,8.874944312695110365e-16,-1.562610311218646858e-31,-9.248747121801631337e-32,2.362098510871938117e+00,6.729743314429261456e-31
-5.971508207358589004e-07,4.535186305895635428e-01,-8.633944282164806544e-17,6.629795783197334202e-08,-5.372336055786164355e-01,5.850787503598255521e-16,2.439822038463992232e-02,-5.799035564025510903e-01,6.729743314429261456e-31,1.607913722393363276e+00
