4.710041078070844378e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.427116840457803182e+00,-3.185052882243890049e-01,6.071331470953073017e-01,2.225588801037200523e-10,6.948608497474459178e-10,2.078560766705742649e-11,8.972582259040152997e-02,-2.074604728199286319e-08,1.833626252461412198e-01
0.000000000000000000e+00,-3.185052882243890049e-01,1.849115810977215890e+00,5.447778827684075093e-02,1.925256525244829959e-10,-4.752599858773384200e-01,-4.179567129616478666e-02,-6.600183151543084776e-09,-5.955995523165835692e-08,3.302651479997409378e-01
0.000000000000000000e+00,6.071331470953073017e-01,5.447778827684075093e-02,1.788235293408981130e+00,-1.141670881057874481e-01,-9.662890697305343071e-10,-3.384494180725691933e-11,3.095287733605943323e-09,3.450717809411196768e-08,-2.773645279421701471e-01
0.000000000000000000e+00,2.225588801037200523e-10,1.925256525244829959e-10,-1.141670881057874481e-01,2.137448187408210298e+00,-1.035376153332556282e+00,1.498906951453832993e-11,-4.848951022451465432e-09,-4.054776250872471621e-08,-6.893584392556051377e-10
0.000000000000000000e+00,6.948608497474459178e-10,-4.752599858773384200e-01,-9.662890697305343071e-10,-1.035376153332556282e+00,1.835657985697127792e+00,-2.312654614537842587e-02,-1.038478650146352217e-08,-8.699595004102445017e-08,4.899221548983756502e-01
0.000000000000000000e+00,2.078560766705742649e-11,-4.179567129616478666e-02,-3.384494180725691933e-11,1.498906951453832993e-11,-2.312654614537842587e-02,3.125667560418193602e+00,1.879382998456111120e-02,1.282262143686985212e-10,-1.599521496156719458e-10
0.000000000000000000e+00,8.972582259040152997e-02,-6.600183151543084776e-09,3.095287733605943323e-09,-4.848951022451465432e-09,-1.038478650146352217e-08,1.879382998456111120e-02,1.573417384823417642e+00,3.889986565250461714e-01,1.426813101189670641e-01
0.000000000000000000e+00,-2.074604728199286319e-08,-5.955995523165835692e-08,3.450717809411196768e-08,-4.054776250872471621e-08,-8.699595004102445017e-08,1.282262143686985212e-10,3.889986565250461714e-01,4.293425809975632390e+00,-2.939617445702106258e-01
0.000000000000000000e+00,1.833626252461412198e-01,3.302651479997409378e-01,-2.773645279421701471e-01,-6.893584392556051377e-10,4.899221548983756502e-01,-1.599521496156719458e-10,1.426813101189670641e-01,-2.939617445702106258e-01,1.833011489302043717e+00
