5.847581675843290583e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.924368097974963554e+00,1.267905926057329275e-15,1.111113097949575240e-15,-2.374565616004865076e-30,-1.658048910370387194e-30,7.695621086323649607e-01,-6.189961616578448581e-46,4.458676483576340388e-11,0.000000000000000000e+00
0.000000000000000000e+00,1.267905926057329275e-15,5.696303823213964890e+00,-1.502576431804231539e-16,-2.432126595182235707e-15,-9.866902899309046717e-16,4.588800734452103367e-16,-7.515027271526831267e-31,-1.059807377369023883e-15,0.000000000000000000e+00
0.000000000000000000e+00,1.111113097949575240e-15,-1.502576431804231539e-16,6.758822203889794267e+00,8.382562899295190399e-16,4.429926440668755681e-15,5.514796489465610672e-16,-6.676148645027065769e-31,3.243437020983188751e-15,0.000000000000000000e+00
0.000000000000000000e+00,-2.374565616004865076e-30,-2.432126595182235707e-15,8.382562899295190399e-16,5.493479476541460294e+00,2.133990019459163460e-15,-1.118249587807068532e-30,1.845653634571215109e-15,-5.371390691616424535e-30,0.000000000000000000e+00
0.000000000000000000e+00,-1.658048910370387194e-30,-9.866902899309046717e-16,4.429926440668755681e-15,2.133990019459163460e-15,5.808854413801238792e+00,-6.061999241228956380e-31,4.975351696070369043e-16,4.549553385008464132e-31,0.000000000000000000e+00
0.000000000000000000e+00,7.695621086323649607e-01,4.588800734452103367e-16,5.514796489465610672e-16,-1.118249587807068532e-30,-6.061999241228956380e-31,2.451426011642743319e+00,-2.900078706011401655e-46,8.362860415445413920e-02,0.000000000000000000e+00
0.000000000000000000e+00,-6.189961616578448581e-46,-7.515027271526831267e-31,-6.676148645027065769e-31,1.845653634571215109e-15,4.975351696070369043e-16,-2.900078706011401655e-46,7.414259409446720461e+00,-2.596892163690845559e-46,0.000000000000000000e+00
0.000000000000000000e+00,4.458676483576340388e-11,-1.059807377369023883e-15,3.243437020983188751e-15,-5.371390691616424535e-30,4.549553385008464132e-31,8.362860415445413920e-02,-2.596892163690845559e-46,5.140453518453467652e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.317717217465238733e+00
